id,homestay_id,price,date,is_weekend,is_holiday,holiday_name,created_at
20143,56,608.03,2024-04-18,False,False,,2025-04-06 14:28:27.381428
20144,56,588.93,2024-04-19,False,False,,2025-04-06 14:28:27.381428
20145,56,731.54,2024-04-20,True,False,,2025-04-06 14:28:27.381429
20146,56,729.69,2024-04-21,True,False,,2025-04-06 14:28:27.381430
20147,56,597.53,2024-04-22,False,False,,2025-04-06 14:28:27.381431
20148,56,600.61,2024-04-23,False,False,,2025-04-06 14:28:27.381432
20149,56,588.75,2024-04-24,False,False,,2025-04-06 14:28:27.381433
20150,56,600.16,2024-04-25,False,False,,2025-04-06 14:28:27.381433
20151,56,612.25,2024-04-26,False,False,,2025-04-06 14:28:27.381434
20152,56,728.51,2024-04-27,True,False,,2025-04-06 14:28:27.381435
20153,56,727.46,2024-04-28,True,False,,2025-04-06 14:28:27.381436
20154,56,583.13,2024-04-29,False,False,,2025-04-06 14:28:27.381437
20155,56,606.35,2024-04-30,False,False,,2025-04-06 14:28:27.381437
20156,56,574.64,2024-05-01,False,False,,2025-04-06 14:28:27.381438
20157,56,554.63,2024-05-02,False,False,,2025-04-06 14:28:27.381439
20158,56,579.97,2024-05-03,False,False,,2025-04-06 14:28:27.381440
20159,56,671.32,2024-05-04,True,False,,2025-04-06 14:28:27.381441
20160,56,671.99,2024-05-05,True,False,,2025-04-06 14:28:27.381441
20161,56,582.37,2024-05-06,False,False,,2025-04-06 14:28:27.381442
20162,56,564.54,2024-05-07,False,False,,2025-04-06 14:28:27.381443
20163,56,578.85,2024-05-08,False,False,,2025-04-06 14:28:27.381444
20164,56,568.73,2024-05-09,False,False,,2025-04-06 14:28:27.381445
20165,56,560.72,2024-05-10,False,False,,2025-04-06 14:28:27.381446
20166,56,663.84,2024-05-11,True,False,,2025-04-06 14:28:27.381446
20167,56,683.46,2024-05-12,True,False,,2025-04-06 14:28:27.381447
20168,56,575.5,2024-05-13,False,False,,2025-04-06 14:28:27.381448
20169,56,581.21,2024-05-14,False,False,,2025-04-06 14:28:27.381449
20170,56,566.27,2024-05-15,False,False,,2025-04-06 14:28:27.381449
20171,56,570.35,2024-05-16,False,False,,2025-04-06 14:28:27.381450
20172,56,563.15,2024-05-17,False,False,,2025-04-06 14:28:27.381451
20173,56,684.58,2024-05-18,True,False,,2025-04-06 14:28:27.381452
20174,56,694.83,2024-05-19,True,False,,2025-04-06 14:28:27.381453
20175,56,558.6,2024-05-20,False,False,,2025-04-06 14:28:27.381453
20176,56,586.52,2024-05-21,False,False,,2025-04-06 14:28:27.381454
20177,56,567.78,2024-05-22,False,False,,2025-04-06 14:28:27.381455
20178,56,569.07,2024-05-23,False,False,,2025-04-06 14:28:27.381456
20179,56,573.33,2024-05-24,False,False,,2025-04-06 14:28:27.381457
20180,56,672.47,2024-05-25,True,False,,2025-04-06 14:28:27.381457
20181,56,666.8,2024-05-26,True,False,,2025-04-06 14:28:27.381458
20182,56,567.87,2024-05-27,False,False,,2025-04-06 14:28:27.381459
20183,56,574.56,2024-05-28,False,False,,2025-04-06 14:28:27.381460
20184,56,557.95,2024-05-29,False,False,,2025-04-06 14:28:27.381461
20185,56,556.87,2024-05-30,False,False,,2025-04-06 14:28:27.381461
20186,56,561.05,2024-05-31,False,False,,2025-04-06 14:28:27.381462
20187,56,603.9,2024-06-01,True,False,,2025-04-06 14:28:27.381463
20188,56,580.45,2024-06-02,True,False,,2025-04-06 14:28:27.381464
20189,56,492.66,2024-06-03,False,False,,2025-04-06 14:28:27.381464
20190,56,492.09,2024-06-04,False,False,,2025-04-06 14:28:27.381465
20191,56,497.4,2024-06-05,False,False,,2025-04-06 14:28:27.381466
20192,56,494.24,2024-06-06,False,False,,2025-04-06 14:28:27.381467
20193,56,493.63,2024-06-07,False,False,,2025-04-06 14:28:27.381467
20194,56,600.13,2024-06-08,True,False,,2025-04-06 14:28:27.381468
20195,56,590.82,2024-06-09,True,False,,2025-04-06 14:28:27.381469
20196,56,502.86,2024-06-10,False,False,,2025-04-06 14:28:27.381470
20197,56,491.05,2024-06-11,False,False,,2025-04-06 14:28:27.381470
20198,56,487.34,2024-06-12,False,False,,2025-04-06 14:28:27.381471
20199,56,498.94,2024-06-13,False,False,,2025-04-06 14:28:27.381472
20200,56,478.21,2024-06-14,False,False,,2025-04-06 14:28:27.381473
20201,56,580.84,2024-06-15,True,False,,2025-04-06 14:28:27.381474
20202,56,586.09,2024-06-16,True,False,,2025-04-06 14:28:27.381474
20203,56,482.65,2024-06-17,False,False,,2025-04-06 14:28:27.381475
20204,56,491.81,2024-06-18,False,False,,2025-04-06 14:28:27.381476
20205,56,478.1,2024-06-19,False,False,,2025-04-06 14:28:27.381477
20206,56,500.52,2024-06-20,False,False,,2025-04-06 14:28:27.381477
20207,56,500.77,2024-06-21,False,False,,2025-04-06 14:28:27.381478
20208,56,580.2,2024-06-22,True,False,,2025-04-06 14:28:27.381479
20209,56,575.3,2024-06-23,True,False,,2025-04-06 14:28:27.381480
20210,56,490.97,2024-06-24,False,False,,2025-04-06 14:28:27.381481
20211,56,498.01,2024-06-25,False,False,,2025-04-06 14:28:27.381481
20212,56,482.83,2024-06-26,False,False,,2025-04-06 14:28:27.381482
20213,56,504.72,2024-06-27,False,False,,2025-04-06 14:28:27.381483
20214,56,479.12,2024-06-28,False,False,,2025-04-06 14:28:27.381484
20215,56,602.63,2024-06-29,True,False,,2025-04-06 14:28:27.381484
20216,56,600.64,2024-06-30,True,False,,2025-04-06 14:28:27.381485
20217,56,461.36,2024-07-01,False,False,,2025-04-06 14:28:27.381486
20218,56,470.13,2024-07-02,False,False,,2025-04-06 14:28:27.381487
20219,56,454.03,2024-07-03,False,False,,2025-04-06 14:28:27.381488
20220,56,471.55,2024-07-04,False,False,,2025-04-06 14:28:27.381488
20221,56,477.77,2024-07-05,False,False,,2025-04-06 14:28:27.381489
20222,56,562.14,2024-07-06,True,False,,2025-04-06 14:28:27.381490
20223,56,556.49,2024-07-07,True,False,,2025-04-06 14:28:27.381491
20224,56,479.68,2024-07-08,False,False,,2025-04-06 14:28:27.381491
20225,56,479.05,2024-07-09,False,False,,2025-04-06 14:28:27.381492
20226,56,465.41,2024-07-10,False,False,,2025-04-06 14:28:27.381493
20227,56,476.19,2024-07-11,False,False,,2025-04-06 14:28:27.381494
20228,56,472.7,2024-07-12,False,False,,2025-04-06 14:28:27.381495
20229,56,547.23,2024-07-13,True,False,,2025-04-06 14:28:27.381495
20230,56,555.98,2024-07-14,True,False,,2025-04-06 14:28:27.381496
20231,56,463.42,2024-07-15,False,False,,2025-04-06 14:28:27.381497
20232,56,466.92,2024-07-16,False,False,,2025-04-06 14:28:27.381498
20233,56,466.91,2024-07-17,False,False,,2025-04-06 14:28:27.381498
20234,56,455.92,2024-07-18,False,False,,2025-04-06 14:28:27.381499
20235,56,457.74,2024-07-19,False,False,,2025-04-06 14:28:27.381500
20236,56,568.66,2024-07-20,True,False,,2025-04-06 14:28:27.381501
20237,56,557.34,2024-07-21,True,False,,2025-04-06 14:28:27.381502
20238,56,453.41,2024-07-22,False,False,,2025-04-06 14:28:27.381502
20239,56,479.41,2024-07-23,False,False,,2025-04-06 14:28:27.381503
20240,56,453.55,2024-07-24,False,False,,2025-04-06 14:28:27.381504
20241,56,471.43,2024-07-25,False,False,,2025-04-06 14:28:27.381505
20242,56,456.88,2024-07-26,False,False,,2025-04-06 14:28:27.381505
20243,56,545.61,2024-07-27,True,False,,2025-04-06 14:28:27.381506
20244,56,551.22,2024-07-28,True,False,,2025-04-06 14:28:27.381507
20245,56,473.77,2024-07-29,False,False,,2025-04-06 14:28:27.381508
20246,56,465.67,2024-07-30,False,False,,2025-04-06 14:28:27.381509
20247,56,458.12,2024-07-31,False,False,,2025-04-06 14:28:27.381509
20248,56,489.05,2024-08-01,False,False,,2025-04-06 14:28:27.381510
20249,56,505.49,2024-08-02,False,False,,2025-04-06 14:28:27.381511
20250,56,606.0,2024-08-03,True,False,,2025-04-06 14:28:27.381512
20251,56,594.48,2024-08-04,True,False,,2025-04-06 14:28:27.381512
20252,56,485.52,2024-08-05,False,False,,2025-04-06 14:28:27.381513
20253,56,493.15,2024-08-06,False,False,,2025-04-06 14:28:27.381514
20254,56,480.34,2024-08-07,False,False,,2025-04-06 14:28:27.381515
20255,56,482.17,2024-08-08,False,False,,2025-04-06 14:28:27.381516
20256,56,487.94,2024-08-09,False,False,,2025-04-06 14:28:27.381516
20257,56,582.65,2024-08-10,True,False,,2025-04-06 14:28:27.381517
20258,56,600.34,2024-08-11,True,False,,2025-04-06 14:28:27.381518
20259,56,487.81,2024-08-12,False,False,,2025-04-06 14:28:27.381519
20260,56,485.45,2024-08-13,False,False,,2025-04-06 14:28:27.381520
20261,56,491.54,2024-08-14,False,False,,2025-04-06 14:28:27.381520
20262,56,492.92,2024-08-15,False,False,,2025-04-06 14:28:27.381521
20263,56,479.83,2024-08-16,False,False,,2025-04-06 14:28:27.381522
20264,56,597.49,2024-08-17,True,False,,2025-04-06 14:28:27.381523
20265,56,594.24,2024-08-18,True,False,,2025-04-06 14:28:27.381523
20266,56,482.99,2024-08-19,False,False,,2025-04-06 14:28:27.381524
20267,56,496.84,2024-08-20,False,False,,2025-04-06 14:28:27.381525
20268,56,480.42,2024-08-21,False,False,,2025-04-06 14:28:27.381526
20269,56,486.08,2024-08-22,False,False,,2025-04-06 14:28:27.381527
20270,56,502.06,2024-08-23,False,False,,2025-04-06 14:28:27.381527
20271,56,608.38,2024-08-24,True,False,,2025-04-06 14:28:27.381528
20272,56,604.67,2024-08-25,True,False,,2025-04-06 14:28:27.381529
20273,56,488.79,2024-08-26,False,False,,2025-04-06 14:28:27.381530
20274,56,489.78,2024-08-27,False,False,,2025-04-06 14:28:27.381531
20275,56,477.59,2024-08-28,False,False,,2025-04-06 14:28:27.381531
20276,56,480.15,2024-08-29,False,False,,2025-04-06 14:28:27.381533
20277,56,500.03,2024-08-30,False,False,,2025-04-06 14:28:27.381534
20278,56,591.09,2024-08-31,True,False,,2025-04-06 14:28:27.381534
20279,56,735.92,2024-09-01,True,False,,2025-04-06 14:28:27.381535
20280,56,624.58,2024-09-02,False,False,,2025-04-06 14:28:27.381536
20281,56,638.72,2024-09-03,False,False,,2025-04-06 14:28:27.381537
20282,56,617.37,2024-09-04,False,False,,2025-04-06 14:28:27.381537
20283,56,618.44,2024-09-05,False,False,,2025-04-06 14:28:27.381538
20284,56,616.61,2024-09-06,False,False,,2025-04-06 14:28:27.381539
20285,56,737.36,2024-09-07,True,False,,2025-04-06 14:28:27.381540
20286,56,755.17,2024-09-08,True,False,,2025-04-06 14:28:27.381541
20287,56,624.09,2024-09-09,False,False,,2025-04-06 14:28:27.381541
20288,56,629.19,2024-09-10,False,False,,2025-04-06 14:28:27.381542
20289,56,633.57,2024-09-11,False,False,,2025-04-06 14:28:27.381543
20290,56,612.21,2024-09-12,False,False,,2025-04-06 14:28:27.381544
20291,56,604.02,2024-09-13,False,False,,2025-04-06 14:28:27.381544
20292,56,756.8,2024-09-14,True,False,,2025-04-06 14:28:27.381545
20293,56,723.96,2024-09-15,True,False,,2025-04-06 14:28:27.381546
20294,56,613.69,2024-09-16,False,False,,2025-04-06 14:28:27.381547
20295,56,627.73,2024-09-17,False,False,,2025-04-06 14:28:27.381548
20296,56,612.94,2024-09-18,False,False,,2025-04-06 14:28:27.381548
20297,56,614.02,2024-09-19,False,False,,2025-04-06 14:28:27.381549
20298,56,618.8,2024-09-20,False,False,,2025-04-06 14:28:27.381550
20299,56,731.31,2024-09-21,True,False,,2025-04-06 14:28:27.381551
20300,56,766.09,2024-09-22,True,False,,2025-04-06 14:28:27.381552
20301,56,603.52,2024-09-23,False,False,,2025-04-06 14:28:27.381552
20302,56,633.96,2024-09-24,False,False,,2025-04-06 14:28:27.381553
20303,56,623.23,2024-09-25,False,False,,2025-04-06 14:28:27.381554
20304,56,624.34,2024-09-26,False,False,,2025-04-06 14:28:27.381555
20305,56,634.59,2024-09-27,False,False,,2025-04-06 14:28:27.381555
20306,56,766.63,2024-09-28,True,False,,2025-04-06 14:28:27.381556
20307,56,740.09,2024-09-29,True,False,,2025-04-06 14:28:27.381557
20308,56,603.52,2024-09-30,False,False,,2025-04-06 14:28:27.381558
20309,56,643.82,2024-10-01,False,False,,2025-04-06 14:28:27.381558
20310,56,653.03,2024-10-02,False,False,,2025-04-06 14:28:27.381559
20311,56,638.6,2024-10-03,False,False,,2025-04-06 14:28:27.381560
20312,56,648.65,2024-10-04,False,False,,2025-04-06 14:28:27.381561
20313,56,778.41,2024-10-05,True,False,,2025-04-06 14:28:27.381562
20314,56,792.79,2024-10-06,True,False,,2025-04-06 14:28:27.381562
20315,56,661.91,2024-10-07,False,False,,2025-04-06 14:28:27.381563
20316,56,667.15,2024-10-08,False,False,,2025-04-06 14:28:27.381564
20317,56,645.29,2024-10-09,False,False,,2025-04-06 14:28:27.381565
20318,56,658.37,2024-10-10,False,False,,2025-04-06 14:28:27.381565
20319,56,649.39,2024-10-11,False,False,,2025-04-06 14:28:27.381566
20320,56,788.26,2024-10-12,True,False,,2025-04-06 14:28:27.381567
20321,56,765.96,2024-10-13,True,False,,2025-04-06 14:28:27.381568
20322,56,635.77,2024-10-14,False,False,,2025-04-06 14:28:27.381569
20323,56,663.91,2024-10-15,False,False,,2025-04-06 14:28:27.381569
20324,56,634.36,2024-10-16,False,False,,2025-04-06 14:28:27.381570
20325,56,638.97,2024-10-17,False,False,,2025-04-06 14:28:27.381571
20326,56,630.86,2024-10-18,False,False,,2025-04-06 14:28:27.381572
20327,56,778.89,2024-10-19,True,False,,2025-04-06 14:28:27.381572
20328,56,789.93,2024-10-20,True,False,,2025-04-06 14:28:27.381573
20329,56,630.98,2024-10-21,False,False,,2025-04-06 14:28:27.381574
20330,56,651.59,2024-10-22,False,False,,2025-04-06 14:28:27.381575
20331,56,657.76,2024-10-23,False,False,,2025-04-06 14:28:27.381576
20332,56,639.89,2024-10-24,False,False,,2025-04-06 14:28:27.381576
20333,56,647.65,2024-10-25,False,False,,2025-04-06 14:28:27.381577
20334,56,790.12,2024-10-26,True,False,,2025-04-06 14:28:27.381578
20335,56,756.86,2024-10-27,True,False,,2025-04-06 14:28:27.381579
20336,56,635.99,2024-10-28,False,False,,2025-04-06 14:28:27.381579
20337,56,639.68,2024-10-29,False,False,,2025-04-06 14:28:27.381580
20338,56,654.33,2024-10-30,False,False,,2025-04-06 14:28:27.381581
20339,56,656.1,2024-10-31,False,False,,2025-04-06 14:28:27.381582
20340,56,581.01,2024-11-01,False,False,,2025-04-06 14:28:27.381582
20341,56,700.95,2024-11-02,True,False,,2025-04-06 14:28:27.381583
20342,56,703.23,2024-11-03,True,False,,2025-04-06 14:28:27.381584
20343,56,581.5,2024-11-04,False,False,,2025-04-06 14:28:27.381585
20344,56,562.74,2024-11-05,False,False,,2025-04-06 14:28:27.381586
20345,56,567.87,2024-11-06,False,False,,2025-04-06 14:28:27.381586
20346,56,583.47,2024-11-07,False,False,,2025-04-06 14:28:27.381587
20347,56,578.26,2024-11-08,False,False,,2025-04-06 14:28:27.381588
20348,56,691.3,2024-11-09,True,False,,2025-04-06 14:28:27.381589
20349,56,681.0,2024-11-10,True,False,,2025-04-06 14:28:27.381589
20350,56,579.5,2024-11-11,False,False,,2025-04-06 14:28:27.381590
20351,56,582.02,2024-11-12,False,False,,2025-04-06 14:28:27.381591
20352,56,555.75,2024-11-13,False,False,,2025-04-06 14:28:27.381592
20353,56,568.01,2024-11-14,False,False,,2025-04-06 14:28:27.381593
20354,56,565.39,2024-11-15,False,False,,2025-04-06 14:28:27.381593
20355,56,666.47,2024-11-16,True,False,,2025-04-06 14:28:27.381594
20356,56,699.45,2024-11-17,True,False,,2025-04-06 14:28:27.381595
20357,56,563.49,2024-11-18,False,False,,2025-04-06 14:28:27.381596
20358,56,561.53,2024-11-19,False,False,,2025-04-06 14:28:27.381596
20359,56,566.96,2024-11-20,False,False,,2025-04-06 14:28:27.381597
20360,56,573.13,2024-11-21,False,False,,2025-04-06 14:28:27.381598
20361,56,574.41,2024-11-22,False,False,,2025-04-06 14:28:27.381599
20362,56,672.46,2024-11-23,True,False,,2025-04-06 14:28:27.381599
20363,56,696.11,2024-11-24,True,False,,2025-04-06 14:28:27.381600
20364,56,561.47,2024-11-25,False,False,,2025-04-06 14:28:27.381601
20365,56,585.76,2024-11-26,False,False,,2025-04-06 14:28:27.381602
20366,56,557.45,2024-11-27,False,False,,2025-04-06 14:28:27.381603
20367,56,573.03,2024-11-28,False,False,,2025-04-06 14:28:27.381603
20368,56,561.47,2024-11-29,False,False,,2025-04-06 14:28:27.381604
20369,56,674.25,2024-11-30,True,False,,2025-04-06 14:28:27.381605
20370,56,555.42,2024-12-01,True,False,,2025-04-06 14:28:27.381606
20371,56,467.48,2024-12-02,False,False,,2025-04-06 14:28:27.381606
20372,56,472.9,2024-12-03,False,False,,2025-04-06 14:28:27.381607
20373,56,462.6,2024-12-04,False,False,,2025-04-06 14:28:27.381608
20374,56,459.87,2024-12-05,False,False,,2025-04-06 14:28:27.381609
20375,56,456.35,2024-12-06,False,False,,2025-04-06 14:28:27.381609
20376,56,558.51,2024-12-07,True,False,,2025-04-06 14:28:27.381610
